phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D015179	species	851	658087	0.00984342916830517	-0.209466660207206	1.85128559113607e-11	-0.51186885449564	14	95	42	1105	3.8708105745202	0.000156206199715917	1.88241539898618	7.54693169153651	Fusobacterium nucleatum	Lachnospiraceae bacterium 7_1_58FAA	
D015179	species	853	29391	0.0431591963447008	-0.0647762170302317	0.00184352490124738	-0.0996185312063949	52	918	5	281	3.18148027659197	0.00889352809127536	1.26182827303415	10.3060354692643	Faecalibacterium prausnitzii	Gemella morbillorum	
D015179	species	853	47246	1.12183947391312e-05	-0.140220949688386	1.36694088942943e-10	-0.203794377080541	60	910	4	282	4.6447972392691	0.000602523830465098	1.69998918803056	17.7612792890912	Faecalibacterium prausnitzii	[Clostridium] viride	
D015179	species	853	658087	0.00141183998511513	-0.102201159504693	5.20108556846068e-08	-0.173434725754515	53	917	3	283	5.44776853151636	0.000528704599129527	1.74433150048817	27.4413158238464	Faecalibacterium prausnitzii	Lachnospiraceae bacterium 7_1_58FAA	
D015179	species	856	180311	0.0348017567554386	-0.208225175761534	1.83717026200631e-27	-0.830891125514298	7	50	46	1153	3.50312259891327	0.00819897263065488	1.27040261510464	8.3512947688713	Fusobacterium varium	Hespellia stercorisuis	
D015179	species	859	29361	0.000853515104863538	0.436876964084223	0.000554779510896717	-0.450671929925507	4	24	27	1201	7.38457295611892	0.00411341050979554	1.7433069814052	23.7069531672219	Fusobacterium necrophorum	Tyzzerella nexilis	
D015179	species	859	102148	0.00968948929118213	0.291212299888248	0.000130844399594349	-0.419680246155208	7	21	50	1178	7.82354445266691	0.000153765263602932	2.68132417351501	20.2478468084431	Fusobacterium necrophorum	Solobacterium moorei	
D015179	species	859	487173	0.0496752866723677	-0.268452644730064	2.59279325008879e-10	-0.734491195796884	4	24	26	1202	7.6732905042533	0.00363839892618286	1.80729686479813	24.7171046392071	Fusobacterium necrophorum	Dialister succinatiphilus	
D015179	species	859	626940	0.00656485658789767	-0.232031074348286	2.97581433845677e-13	-0.573376987452137	8	20	108	1120	4.14057887343555	0.00267019577187898	1.53947821916176	10.1026230847885	Fusobacterium necrophorum	Phascolarctobacterium succinatutens	
D015179	species	859	658086	0.000652299513459956	0.387282704593962	0.00461949355951345	-0.325776592144185	8	20	46	1182	10.2273026703659	1.10384368725298e-05	3.69601141106973	25.8523636860103	Fusobacterium necrophorum	Lachnospiraceae bacterium 3_1_57FAA_CT1	
D015179	species	861	31971	0.0225441616684703	0.235112089503991	1.91880637669787e-10	-0.598267029522445	9	41	44	1162	5.78029105646739	0.000140557577090074	2.32380598498043	13.0646409216026	Fusobacterium ulcerans	[Eubacterium] dolichum	
D015179	species	876	1532	0.0292547547428028	-0.157788184527983	1.28282135318706e-28	-0.692585922643366	17	79	95	1065	2.41012350464695	0.00424379916982481	1.28330224575837	4.31626804937246	Desulfovibrio desulfuricans	Blautia coccoides	
D015179	species	876	13689	0.0272368653219341	-0.196747657693153	8.15075751163761e-15	-0.621487932041546	11	85	30	1130	4.86341900990845	0.00013538735657304	2.12247041248048	10.4140737372085	Desulfovibrio desulfuricans	Sphingomonas paucimobilis	
D015179	species	876	28026	0.0104147617375443	-0.154536405530636	2.39397527053978e-27	-0.592405348995206	24	72	178	982	1.83781396725922	0.0197771130511314	1.07679040690345	3.04699347000122	Desulfovibrio desulfuricans	Bifidobacterium pseudocatenulatum	
D015179	species	876	28447	0.00644713046457808	-0.215872766720797	5.72091567933017e-28	-0.733684202386953	12	84	62	1098	2.52734079118061	0.0103632997380535	1.19180873217041	4.97264160507358	Desulfovibrio desulfuricans	Clavibacter michiganensis	
D015179	species	876	33051	0.0259092247343381	-0.197664706856805	4.96871003246839e-15	-0.623408871806501	11	85	31	1129	4.70273170726884	0.000171884052349943	2.05805236932591	10.0293032969668	Desulfovibrio desulfuricans	Sphingomonas sanguinis	
D015179	species	876	36847	0.0159661399270827	-0.148470534298152	4.1146296709318e-33	-0.651138140820518	23	73	167	993	1.87241047579388	0.0170388183989405	1.08628094952889	3.12802752503672	Desulfovibrio desulfuricans	[Clostridium] neopropionicum	
D015179	species	876	89014	0.0009681197970909	-0.2568686690255	6.61642498327303e-23	-0.675207103982876	18	78	66	1094	3.81895399941988	2.47832906560718e-05	2.03027125152839	6.90510302696597	Desulfovibrio desulfuricans	Blautia luti	
D015179	species	876	90742	0.0398573115533404	-0.183365976776756	5.13765495150583e-15	-0.625095389975754	10	86	30	1130	4.37093942849982	0.000525247834859209	1.84272533511237	9.56950428789633	Desulfovibrio desulfuricans	Paracoccus sp. MBIC4017	
D015179	species	876	143393	0.0138151143897196	-0.218850887764814	3.92170089253906e-17	-0.660555480000575	8	88	30	1130	3.41884882607223	0.00623511663547996	1.31398575799219	7.9275138275944	Desulfovibrio desulfuricans	[Eubacterium] sulci	
D015179	species	876	239935	0.0255243531247113	-0.0990900293256442	3.12690301219248e-17	-0.362611677736835	51	45	412	748	2.05639328757927	0.000878191127933851	1.32443841939408	3.20167351066299	Desulfovibrio desulfuricans	Akkermansia muciniphila	
D015179	species	876	288965	0.0334942236847238	-0.189577018906117	7.83677174199809e-12	-0.561620081361575	10	86	30	1130	4.37093942849982	0.000525247834859209	1.84272533511237	9.56950428789633	Desulfovibrio desulfuricans	[Clostridium] clariflavum	
D015179	species	876	301302	0.0381880681043505	-0.130665333579309	3.1426237821001e-24	-0.581842752652732	30	66	156	1004	2.92206437797415	1.72976131169526e-05	1.77192926918888	4.73335742670909	Desulfovibrio desulfuricans	Roseburia faecis	
D015179	species	876	308994	0.00257717370999812	-0.226501324490933	6.09171451193399e-27	-0.698595425467894	18	78	79	1081	3.15346709121349	0.000190345467709624	1.69095254878162	5.64101281729444	Desulfovibrio desulfuricans	Dialister propionicifaciens	
D015179	species	876	544645	0.00110037653406869	-0.207708789990343	7.77874590370401e-24	-0.585376865162016	33	63	148	1012	3.57673174266103	2.17263533953154e-07	2.1939194011016	5.75158942127877	Desulfovibrio desulfuricans	Butyricimonas virosa	
D015179	species	876	762212	0.0126818386706645	-0.203091742739449	1.19924651851653e-22	-0.69139833791975	13	83	54	1106	3.20339525747631	0.00107025624008813	1.53976991499735	6.25048828609372	Desulfovibrio desulfuricans	Bifidobacterium biavatii	
D015179	species	876	1118060	0.00688538588362255	-0.231563444824029	5.66029856238452e-16	-0.624673050689969	9	87	39	1121	2.96957440541259	0.00835381362976572	1.22416553713226	6.494241596137	Desulfovibrio desulfuricans	Enorma massiliensis phI	
D015179	species	876	1124188	0.0212324557094833	-0.210154813616359	9.55598362331886e-14	-0.61333110097636	9	87	24	1136	4.88526107432068	0.000506494412581368	1.93645892988242	11.3052749662364	Desulfovibrio desulfuricans	Flavobacterium fontis	
D015179	species	901	1304	0.0012244366756254	-0.154352830091625	1.08409343588947e-35	-0.549023465609831	50	95	291	820	1.48259226493028	0.0373757979963998	1.00416911371625	2.16933402480311	Desulfovibrio piger	Streptococcus salivarius	
D015179	species	901	1318	0.00207445563034782	-0.197836421472255	3.30163942409577e-32	-0.666593629123987	23	122	95	1016	2.01484526625994	0.00918490478437363	1.17334429120196	3.34893628796258	Desulfovibrio piger	Streptococcus parasanguinis	
D015179	species	901	1351	0.00231628231768883	-0.230821141631624	1.65162537291602e-21	-0.64376410526485	10	135	27	1084	2.97023200793406	0.00681267273400981	1.25428419939379	6.50180803972377	Desulfovibrio piger	Enterococcus faecalis	
D015179	species	901	1352	0.0486556158019617	-0.141752893552859	2.88889401043416e-28	-0.685481907220503	13	132	49	1062	2.1328534549575	0.0241525580477351	1.03331497695634	4.12344581386467	Desulfovibrio piger	Enterococcus faecium	
D015179	species	901	1358	0.0173787614978442	-0.166394767754722	1.14020494479798e-24	-0.637569854834514	21	124	59	1052	3.01596804409652	0.000166106665100747	1.68097128041098	5.24186127304634	Desulfovibrio piger	Lactococcus lactis	
D015179	species	901	28123	0.000462177726131143	-0.224321971638771	2.35441050122199e-33	-0.675633978154867	23	122	95	1016	2.01484526625994	0.00918490478437363	1.17334429120196	3.34893628796258	Desulfovibrio piger	Porphyromonas asaccharolytica	
D015179	species	901	53443	0.00787897985837001	-0.200833635489307	8.11328787299763e-17	-0.576802549964731	9	136	29	1082	2.46650863012168	0.0331171706678334	1.00523496589697	5.49428741797127	Desulfovibrio piger	Blautia hydrogenotrophica	
D015179	species	901	116085	3.19283889081102e-11	-0.32048236930788	2.71302354620989e-42	-0.605598734399909	48	97	264	847	1.58699300745668	0.0184415642385113	1.0687236979891	2.33324888015042	Desulfovibrio piger	Coprococcus catus	
D015179	species	901	208479	0.00314920654909004	-0.166138351467357	4.55330795346445e-43	-0.674794528740894	37	108	169	942	1.90850372104438	0.0027097655501731	1.23233060818937	2.90761798872549	Desulfovibrio piger	[Clostridium] bolteae	
D015179	species	905	1261	0.00964864552803878	-0.235400770721721	2.8493114447268e-11	-0.560296358099268	9	91	20	1136	5.6028535160234	0.000235205284563653	2.18095247185619	13.3238702535732	Acidaminococcus fermentans	Peptostreptococcus anaerobius	
D015179	species	905	1302	0.00098229899571731	-0.28791883324616	1.54533051172745e-13	-0.593527786246359	10	90	28	1128	4.46691299635248	0.000469432448027516	1.87433795150852	9.8473331944261	Acidaminococcus fermentans	Streptococcus gordonii	
D015179	species	905	13689	0.0254612943547198	-0.197477018872456	2.95973706137387e-12	-0.56715599892436	13	87	28	1128	6.00221187003373	6.47305752357558e-06	2.7517221009839	12.4933102239086	Acidaminococcus fermentans	Sphingomonas paucimobilis	
D015179	species	905	33051	0.0267392048706581	-0.19506762038501	1.79207284730219e-12	-0.569959605144394	13	87	29	1127	5.79117873647535	8.75969629799801e-06	2.66357997129776	11.9972759107045	Acidaminococcus fermentans	Sphingomonas sanguinis	
D015179	species	905	46506	0.000184458803236375	-0.150479315776044	3.43147604035845e-18	-0.341330442099008	59	41	513	643	1.80280406779262	0.00627306659418631	1.16853664118605	2.8036718459014	Acidaminococcus fermentans	Bacteroides stercoris	
D015179	species	905	90742	0.0326261070824885	-0.189003815194176	1.3736398156339e-11	-0.552460014113147	12	88	28	1128	5.47958525295527	2.88039104107075e-05	2.44995957992549	11.5938173157083	Acidaminococcus fermentans	Paracoccus sp. MBIC4017	
D015179	species	905	113107	0.00770043084357168	-0.24627643035782	5.91976367242304e-08	-0.477606978924919	6	94	16	1140	4.53813327360991	0.00572510187014235	1.42018391948877	12.57275114305	Acidaminococcus fermentans	Streptococcus australis	
D015179	species	905	116085	7.0641713017759e-06	-0.229913486028423	1.15336543608631e-16	-0.410857852888795	38	62	274	882	1.9717749626272	0.00240275814852546	1.25124665653951	3.07496860326202	Acidaminococcus fermentans	Coprococcus catus	
D015179	species	905	158847	0.00113632045845837	-0.223069883295426	6.44734874221567e-30	-0.680572843621676	25	75	110	1046	3.16528463760606	2.46064175412375e-05	1.84884319776004	5.28423039216704	Acidaminococcus fermentans	Megamonas hypermegale	
D015179	species	905	214856	0.0436730974495222	-0.101556394038279	2.43743383029261e-18	-0.420312806289529	40	60	295	861	1.94467912511491	0.0029793886955515	1.24147729772038	3.02035215722664	Acidaminococcus fermentans	Alistipes finegoldii	
D015179	species	905	338188	0.00802309131751242	-0.186053595684943	2.54301701844396e-37	-0.747080518119966	20	80	102	1054	2.5806862516747	0.00113145781259678	1.43621240769939	4.46676936789434	Acidaminococcus fermentans	Bacteroides finegoldii	
D015179	species	905	674529	0.00040082616749646	-0.268450515009342	2.2322535180873e-26	-0.700278476338745	14	86	70	1086	2.52300488292652	0.0054684958843222	1.25912890390932	4.75548430737672	Acidaminococcus fermentans	Bacteroides faecis	
D015179	species	907	1680	0.0127282063622459	-0.127697293581908	2.69473089385581e-16	-0.403305068831512	29	32	319	876	2.48655939909286	0.000681762754024249	1.4262520082744	4.31985945065047	Megasphaera elsdenii	Bifidobacterium adolescentis	
D015179	species	907	113107	0.0246447299833619	-0.255965729904628	1.66858199906428e-07	-0.554546534880151	6	55	16	1179	8.00751450037811	0.00041599191065691	2.46798149401446	22.6057810861014	Megasphaera elsdenii	Streptococcus australis	
D015179	species	907	308994	0.0316201094217683	-0.17676673564958	1.85074302553366e-22	-0.69254015023801	10	51	87	1108	2.49462853276865	0.0219014380331938	1.09049181767872	5.19267304121582	Megasphaera elsdenii	Dialister propionicifaciens	
D015179	species	907	454155	0.00585736753219379	-0.288307128510598	5.89658294091561e-17	-0.742015561824885	7	54	29	1166	5.19851106061777	0.00123649782833766	1.83853508035008	12.8500621117974	Megasphaera elsdenii	Paraprevotella xylaniphila	
D015179	species	907	626940	0.000766012332379933	-0.271816581303802	3.65982551041941e-09	-0.458404772837652	27	34	89	1106	9.83159343035567	7.57255112198546e-14	5.44268463844995	17.6487401517724	Megasphaera elsdenii	Phascolarctobacterium succinatutens	
D015179	species	1260	1264	0.0321993183241399	0.212275294895018	6.2647691905196e-07	-0.469911018392336	5	18	79	1154	4.04992451392544	0.015326539967128	1.14501049603129	11.7114844618974	Finegoldia magna	Ruminococcus albus	
D015179	species	1261	1351	0.00609341264375833	-0.344599257989292	1.93325407109238e-14	-0.791354930289816	4	25	33	1194	5.77200987872031	0.00893845171643428	1.3819931892214	18.1129302109069	Peptostreptococcus anaerobius	Enterococcus faecalis	
D015179	species	1261	2173	0.0358270276985357	-0.127566504938927	2.66544379148236e-14	-0.440649191838897	11	18	242	985	2.48512260651713	0.0309961309998296	1.0460314118728	5.64074150327784	Peptostreptococcus anaerobius	Methanobrevibacter smithii	
D015179	species	1261	28133	0.00743381222890055	-0.350965457381179	2.07418784006165e-13	-0.792454430508542	4	25	28	1199	6.82485219776373	0.00527393538441337	1.61973917005998	21.7315348195404	Peptostreptococcus anaerobius	Prevotella nigrescens	
D015179	species	1261	39490	0.0309757244169764	-0.112334377130346	0.000193109895644649	-0.192893683736979	19	10	340	887	4.94937085205718	3.19034976625324e-05	2.16388095452025	12.0448950818412	Peptostreptococcus anaerobius	Eubacterium ramulus	
D015179	species	1261	39496	0.0247135368578183	-0.116125774297958	0.00199042001582179	-0.159376292689331	14	15	345	882	2.38421869735458	0.0222761687717307	1.05398502600796	5.36081637403175	Peptostreptococcus anaerobius	Eubacterium ventriosum	
D015179	species	1261	40518	0.00331062074746661	-0.114005235677738	5.45484153140502e-10	-0.238152334429491	21	8	633	594	2.46144678516492	0.0369238380313945	1.03762271076521	6.4783059334394	Peptostreptococcus anaerobius	Ruminococcus bromii	
D015179	species	1261	40545	0.000224835669286379	-0.325537813812392	2.64348610252019e-17	-0.667224970497033	6	23	95	1132	3.10410803622202	0.0241259183793641	1.00896002938454	8.09368867664347	Peptostreptococcus anaerobius	Sutterella wadsworthensis	
D015179	species	1261	74426	0.0351735476759643	-0.0884023333471814	0.00173653283542343	-0.131134413593407	21	8	539	688	3.34754767236566	0.00377272959691466	1.41089032453966	8.80982228792928	Peptostreptococcus anaerobius	Collinsella aerofaciens	
D015179	species	1261	116085	0.00902888133776104	-0.144403612832846	9.38015866022036e-06	-0.242664103262196	15	14	297	930	3.35098276462879	0.00169497517965213	1.48876412505111	7.58880124602573	Peptostreptococcus anaerobius	Coprococcus catus	
D015179	species	1261	165179	0.00897689044830028	-0.131317316648542	1.98285565858393e-07	-0.258059924463118	15	14	366	861	2.51841220384224	0.0144075480907996	1.1205919521731	5.6947426295712	Peptostreptococcus anaerobius	Prevotella copri	
D015179	species	1261	329854	0.0279262184432822	-0.151724860461453	3.43257916211321e-10	-0.415909699235175	11	18	181	1046	3.5265587678636	0.00221697644310593	1.47911426421125	8.03612577357872	Peptostreptococcus anaerobius	Bacteroides intestinalis	
D015179	species	1261	411489	0.0288318151741288	-0.259548055314932	3.73204219164205e-16	-0.787586894175903	5	24	42	1185	5.85941282095427	0.00357313654853668	1.66441624842126	16.7377532165404	Peptostreptococcus anaerobius	Clostridium sp. L2-50	
D015179	species	1261	487174	0.00368956984451327	-0.152663514886523	1.16939143622635e-05	-0.228741364324792	17	12	331	896	3.82994424826783	0.000472909976847937	1.70304479429549	8.89023726167044	Peptostreptococcus anaerobius	Barnesiella intestinihominis	
D015179	species	1261	626940	1.29278823555757e-05	-0.364402355044783	5.67344973617261e-11	-0.524373161510246	9	20	107	1120	4.70021763803167	0.000737022188129889	1.83686844635446	11.1266508496057	Peptostreptococcus anaerobius	Phascolarctobacterium succinatutens	
D015179	species	1264	1270	0.0453633460202079	0.192112242519485	5.53080767279324e-07	-0.457951722155903	8	76	25	1147	4.81849821848103	0.00100356176240661	1.81578910973306	11.4959251483802	Ruminococcus albus	Micrococcus luteus	
D015179	species	1264	1507	0.0147998168121101	-0.211737431344378	4.89619291744787e-26	-0.759442560641994	11	73	48	1124	3.52270997694673	0.00122414934528791	1.58145167304066	7.25093841047872	Ruminococcus albus	Clostridium sp. ATCC 29733	
